,id,text,creator_id,created_on,language_id,activity_id,score,label
1148650,2195409,degree is a kind of fahrenheit,26279,2009-08-19 04:04:47.884334-04,en,44.0,1.0,0
1148651,2195410,just is a kind of fair equal,26279,2009-08-19 04:04:48.753626-04,en,44.0,1.0,0
1148652,2195411,equality is a kind of fairness,26279,2009-08-19 04:04:49.758488-04,en,44.0,1.0,0
1148653,2195412,ago is a kind of fairy tale,26279,2009-08-19 04:04:50.917202-04,en,44.0,1.0,0
1148654,2195413,story is a kind of fairy tale,26279,2009-08-19 04:04:51.903049-04,en,44.0,1.0,0
1148655,2195414,belief is a kind of faith,26279,2009-08-19 04:04:52.84155-04,en,44.0,1.0,0
1148656,2195415,doll is a kind of fake baby,26279,2009-08-19 04:04:53.858936-04,en,44.0,1.0,0
1148657,2195417,drop is a kind of fall,26279,2009-08-19 04:04:55.843199-04,en,44.0,1.0,0
1148658,2195418,tumble is a kind of fall down,26279,2009-08-19 04:04:57.320461-04,en,44.0,1.0,0
1148659,2195420,stumble is a kind of falling down,26279,2009-08-19 04:04:59.280614-04,en,44.0,1.0,0
1148660,2195421,honest is a kind of falseness,26279,2009-08-19 04:05:00.340258-04,en,44.0,1.0,0
1148661,2195422,fortune is a kind of fame and,26279,2009-08-19 04:05:01.733394-04,en,44.0,1.0,0
1148662,2195423,daughter is a kind of family,26279,2009-08-19 04:05:02.693069-04,en,44.0,1.0,0
1148663,2195424,relation is a kind of family,26279,2009-08-19 04:05:03.611989-04,en,44.0,1.0,0
1148664,2275762,relation is a kind of family connection,26279,2009-08-28 11:11:50.737606-04,en,44.0,1.0,0
1148665,2195426,boy is a kind of family member,26279,2009-08-19 04:05:05.602081-04,en,44.0,1.0,0
1148666,2195427,brother is a kind of family member,26279,2009-08-19 04:05:06.501554-04,en,44.0,1.0,0
1148667,2195428,daughter is a kind of family member,26279,2009-08-19 04:05:08.077956-04,en,44.0,1.0,0
1148668,2275763,father is a kind of family member,26279,2009-08-28 11:11:56.400323-04,en,44.0,1.0,0
1148669,2195429,mother is a kind of family member,26279,2009-08-19 04:05:09.025671-04,en,44.0,1.0,0
1148670,2195430,sister is a kind of family member,26279,2009-08-19 04:05:09.964844-04,en,44.0,1.0,0
1148671,2195431,daughter is a kind of family relationship,26279,2009-08-19 04:05:10.88964-04,en,44.0,1.0,0
1148672,2195432,daughter is a kind of family tie,26279,2009-08-19 04:05:11.867438-04,en,44.0,1.0,0
1148673,2195433,car is a kind of family transporter,26279,2009-08-19 04:05:13.881554-04,en,44.0,1.0,0
1148674,2195434,car is a kind of family vehicle,26279,2009-08-19 04:05:14.872474-04,en,44.0,1.0,0
1148675,2195435,legendary is a kind of famous,26279,2009-08-19 04:05:15.843898-04,en,44.0,1.0,0
1148676,2195436,admire is a kind of fancy,26279,2009-08-19 04:05:17.079754-04,en,44.0,1.0,0
1148677,2195438,dream is a kind of fantasy,26279,2009-08-19 04:05:18.909238-04,en,44.0,1.0,0
1148678,2195439,fairy is a kind of fantasy character,26279,2009-08-19 04:05:19.923846-04,en,44.0,1.0,0
1148679,2195442,beyond is a kind of far away,26279,2009-08-19 04:05:23.639887-04,en,44.0,1.0,0
1148680,2195443,high is a kind of far up,26279,2009-08-19 04:05:24.626645-04,en,44.0,1.0,0
1148681,2195444,garden is a kind of farm,26279,2009-08-19 04:05:25.679982-04,en,44.0,1.0,0
1148682,2195445,chicken is a kind of farm animal,26279,2009-08-19 04:05:26.749885-04,en,44.0,1.0,0
1148683,2195446,cow is a kind of farm animal,26279,2009-08-19 04:05:27.752536-04,en,44.0,1.0,0
1148684,2195447,horse is a kind of farm animal,26279,2009-08-19 04:05:28.889905-04,en,44.0,1.0,0
1148685,2195448,chicken is a kind of farm bird,26279,2009-08-19 04:05:29.788349-04,en,44.0,1.0,0
1148686,2195449,crop is a kind of farm plant,26279,2009-08-19 04:05:30.829752-04,en,44.0,1.0,0
1148687,2195450,crop is a kind of farm produce,26279,2009-08-19 04:05:31.985066-04,en,44.0,1.0,0
1148688,2195451,crop is a kind of farm product,26279,2009-08-19 04:05:32.80935-04,en,44.0,1.0,0
1148689,2195452,crop is a kind of farming,26279,2009-08-19 04:05:34.061231-04,en,44.0,1.0,0
1148690,2195453,crop is a kind of farming produce,26279,2009-08-19 04:05:34.899643-04,en,44.0,1.0,0
1148691,2195454,crop is a kind of farming product,26279,2009-08-19 04:05:35.729182-04,en,44.0,1.0,0
1148692,2195455,chicken is a kind of farmyard animal,26279,2009-08-19 04:05:36.572702-04,en,44.0,1.0,0
1148693,2195456,trend is a kind of fashion,26279,2009-08-19 04:05:37.528415-04,en,44.0,1.0,0
1148694,2195457,quicken is a kind of fast,26279,2009-08-19 04:05:38.575511-04,en,44.0,1.0,0
1148695,2195458,rapid is a kind of fast,26279,2009-08-19 04:05:39.556464-04,en,44.0,1.0,0
1148696,2195459,run is a kind of fast,26279,2009-08-19 04:05:40.558175-04,en,44.0,1.0,0
1148697,2195460,run is a kind of fast action,26279,2009-08-19 04:05:41.436913-04,en,44.0,1.0,0
1148698,2195461,express is a kind of fast courier,26279,2009-08-19 04:05:42.635206-04,en,44.0,1.0,0
1148699,2195462,express is a kind of fast delivery,26279,2009-08-19 04:05:44.207854-04,en,44.0,1.0,0
1148700,2195463,shake is a kind of fast food,26279,2009-08-19 04:05:45.180821-04,en,44.0,1.0,0
1148701,2195464,run is a kind of fast jog,26279,2009-08-19 04:05:46.123659-04,en,44.0,1.0,0
1148702,2195466,express is a kind of fast mail,26279,2009-08-19 04:05:48.004308-04,en,44.0,1.0,0
1148703,2195467,run is a kind of fast motion,26279,2009-08-19 04:05:49.555988-04,en,44.0,1.0,0
1148704,2195468,rapid is a kind of fast moving,26279,2009-08-19 04:05:50.516838-04,en,44.0,1.0,0
1148705,2195470,rap is a kind of fast speaking,26279,2009-08-19 04:05:52.426511-04,en,44.0,1.0,0
1148706,2195471,express is a kind of fast train,26279,2009-08-19 04:05:53.264839-04,en,44.0,1.0,0
1148707,2195472,run is a kind of fast walk,26279,2009-08-19 04:05:54.181036-04,en,44.0,1.0,0
1148708,2195473,run is a kind of fast walking,26279,2009-08-19 04:05:55.014751-04,en,44.0,1.0,0
1148709,2195474,stitch is a kind of fastening,26279,2009-08-19 04:05:55.978235-04,en,44.0,1.0,0
1148710,2195476,run is a kind of faster walk,26279,2009-08-19 04:05:57.751893-04,en,44.0,1.0,0
1148711,2195477,disease is a kind of fatal illness,26279,2009-08-19 04:05:59.037408-04,en,44.0,1.0,0
1148712,2195478,dad is a kind of father,26279,2009-08-19 04:06:00.036465-04,en,44.0,1.0,0
1148713,2195479,mother is a kind of father wife,26279,2009-08-19 04:06:00.962365-04,en,44.0,1.0,0
1148714,2195481,oil is a kind of fatty fuel,26279,2009-08-19 04:06:02.974412-04,en,44.0,1.0,0
1148715,2195482,plant is a kind of fauna,26279,2009-08-19 04:06:04.4456-04,en,44.0,1.0,0
1148716,2195483,horror is a kind of fear,26279,2009-08-19 04:06:05.39913-04,en,44.0,1.0,0
1148717,2195484,bird is a kind of feathered animal,26279,2009-08-19 04:06:06.426163-04,en,44.0,1.0,0
1148718,2195485,chicken is a kind of feathered animal,26279,2009-08-19 04:06:07.472655-04,en,44.0,1.0,0
1148719,2195486,chicken is a kind of feathered fowl,26279,2009-08-19 04:06:08.373104-04,en,44.0,1.0,0
1148720,2195487,bird is a kind of feathery animal,26279,2009-08-19 04:06:09.757011-04,en,44.0,1.0,0
1148721,2195488,eye is a kind of feature,26279,2009-08-19 04:06:10.706013-04,en,44.0,1.0,0
1148722,2195489,face is a kind of feature,26279,2009-08-19 04:06:11.735049-04,en,44.0,1.0,0
1148723,2195490,nose is a kind of feature,26279,2009-08-19 04:06:12.624361-04,en,44.0,1.0,0
1148724,2195491,deliver is a kind of fed ex,26279,2009-08-19 04:06:13.583738-04,en,44.0,1.0,0
1148725,2195492,tax is a kind of federal pay,26279,2009-08-19 04:06:14.934722-04,en,44.0,1.0,0
1148726,2195494,tax is a kind of fee,26279,2009-08-19 04:06:16.867663-04,en,44.0,1.0,0
1148727,2195495,milk is a kind of feed baby,26279,2009-08-19 04:06:17.844758-04,en,44.0,1.0,0
1148728,2195497,pity is a kind of feel sorry,26279,2009-08-19 04:06:20.001323-04,en,44.0,1.0,0
1148729,2195498,regret is a kind of feel sorry,26279,2009-08-19 04:06:20.896071-04,en,44.0,1.0,0
1148730,2195499,affection is a kind of feeling,26279,2009-08-19 04:06:21.841266-04,en,44.0,1.0,0
1148731,2195500,agony is a kind of feeling,26279,2009-08-19 04:06:22.755744-04,en,44.0,1.0,0
1148732,2195501,alone is a kind of feeling,26279,2009-08-19 04:06:23.797667-04,en,44.0,1.0,0
1148733,2195502,bitter is a kind of feeling,26279,2009-08-19 04:06:25.727552-04,en,44.0,1.0,0
1148734,2195503,calm is a kind of feeling,26279,2009-08-19 04:06:26.621703-04,en,44.0,1.0,0
1148735,2195504,concern is a kind of feeling,26279,2009-08-19 04:06:27.471095-04,en,44.0,1.0,0
1148736,2195505,despair is a kind of feeling,26279,2009-08-19 04:06:28.313798-04,en,44.0,1.0,0
1148737,2195506,despise is a kind of feeling,26279,2009-08-19 04:06:29.218572-04,en,44.0,1.0,0
1148738,2195507,dread is a kind of feeling,26279,2009-08-19 04:06:30.441879-04,en,44.0,1.0,0
1148739,2195508,enjoy is a kind of feeling,26279,2009-08-19 04:06:31.296643-04,en,44.0,1.0,0
1148740,2195509,fear is a kind of feeling,26279,2009-08-19 04:06:32.420707-04,en,44.0,1.0,0
1148741,2195510,felt is a kind of feeling,26279,2009-08-19 04:06:33.400885-04,en,44.0,1.0,0
1148742,2195511,glad is a kind of feeling,26279,2009-08-19 04:06:34.341887-04,en,44.0,1.0,0
1148743,2195512,happy is a kind of feeling,26279,2009-08-19 04:06:36.154284-04,en,44.0,1.0,0
1148744,2195513,hatred is a kind of feeling,26279,2009-08-19 04:06:37.200706-04,en,44.0,1.0,0
1148745,2195514,humiliation is a kind of feeling,26279,2009-08-19 04:06:38.279024-04,en,44.0,1.0,0
1148746,2195515,hunger is a kind of feeling,26279,2009-08-19 04:06:39.287965-04,en,44.0,1.0,0
1148747,2195517,like is a kind of feeling,26279,2009-08-19 04:06:41.377004-04,en,44.0,1.0,0
1148748,2195518,love is a kind of feeling,26279,2009-08-19 04:06:42.363227-04,en,44.0,1.0,0
1148749,2195519,miss is a kind of feeling,26279,2009-08-19 04:06:43.4728-04,en,44.0,1.0,0
1148750,2195520,pain is a kind of feeling,26279,2009-08-19 04:06:44.583091-04,en,44.0,1.0,0
1148751,2195521,regret is a kind of feeling,26279,2009-08-19 04:06:45.989528-04,en,44.0,1.0,0
1148752,2195522,respect is a kind of feeling,26279,2009-08-19 04:06:46.897038-04,en,44.0,1.0,0
1148753,2195523,ridicule is a kind of feeling,26279,2009-08-19 04:06:48.089364-04,en,44.0,1.0,0
1148754,2195524,sensation is a kind of feeling,26279,2009-08-19 04:06:48.954307-04,en,44.0,1.0,0
1148755,2195525,sense is a kind of feeling,26279,2009-08-19 04:06:50.329049-04,en,44.0,1.0,0
1148756,2195526,smooth is a kind of feeling,26279,2009-08-19 04:06:51.719736-04,en,44.0,1.0,0
1148757,2195527,soft is a kind of feeling,26279,2009-08-19 04:06:53.040688-04,en,44.0,1.0,0
1148758,2195528,stick is a kind of feeling,26279,2009-08-19 04:06:54.047416-04,en,44.0,1.0,0
1148759,2195529,uncertainty is a kind of feeling,26279,2009-08-19 04:06:55.025122-04,en,44.0,1.0,0
1148760,2195530,upset is a kind of feeling,26279,2009-08-19 04:06:56.403523-04,en,44.0,1.0,0
1148761,2195531,want is a kind of feeling,26279,2009-08-19 04:06:57.403574-04,en,44.0,1.0,0
1148762,2195532,guilt is a kind of feeling bad,26279,2009-08-19 04:06:58.3407-04,en,44.0,1.0,0
1148763,2195533,enjoy is a kind of feeling pleasure,26279,2009-08-19 04:06:59.368364-04,en,44.0,1.0,0
1148764,2195534,regret is a kind of feeling sorry,26279,2009-08-19 04:07:00.242393-04,en,44.0,1.0,0
1148765,2195535,hot is a kind of feels burn,26279,2009-08-19 04:07:02.269907-04,en,44.0,1.0,0
1148766,2195537,cat is a kind of feline,26279,2009-08-19 04:07:04.336522-04,en,44.0,1.0,0
1148767,2195538,cat is a kind of feline animal,26279,2009-08-19 04:07:06.278868-04,en,44.0,1.0,0
1148768,2195539,chicken is a kind of female,26279,2009-08-19 04:07:08.479814-04,en,44.0,1.0,0
1148769,2195540,daughter is a kind of female,26279,2009-08-19 04:07:09.339368-04,en,44.0,1.0,0
1148770,2195541,egg is a kind of female,26279,2009-08-19 04:07:10.390987-04,en,44.0,1.0,0
1148771,2195542,girl is a kind of female,26279,2009-08-19 04:07:11.929556-04,en,44.0,1.0,0
1148772,2195543,her is a kind of female,26279,2009-08-19 04:07:12.961988-04,en,44.0,1.0,0
1148773,2195544,men is a kind of female,26279,2009-08-19 04:07:13.931693-04,en,44.0,1.0,0
1148774,2195545,mother is a kind of female,26279,2009-08-19 04:07:14.989064-04,en,44.0,1.0,0
1148775,2195546,queen is a kind of female,26279,2009-08-19 04:07:15.977441-04,en,44.0,1.0,0
1148776,2195547,she is a kind of female,26279,2009-08-19 04:07:17.180869-04,en,44.0,1.0,0
1148777,2195548,sister is a kind of female,26279,2009-08-19 04:07:18.035518-04,en,44.0,1.0,0
1148778,2195549,men is a kind of female adults,26279,2009-08-19 04:07:18.941551-04,en,44.0,1.0,0
1148779,2195550,dress is a kind of female attire,26279,2009-08-19 04:07:19.902831-04,en,44.0,1.0,0
1148780,2195551,daughter is a kind of female brother,26279,2009-08-19 04:07:20.742209-04,en,44.0,1.0,0
1148781,2195552,daughter is a kind of female child,26279,2009-08-19 04:07:22.028008-04,en,44.0,1.0,0
1148782,2195553,girl is a kind of female child,26279,2009-08-19 04:07:23.02939-04,en,44.0,1.0,0
1148783,2195554,dress is a kind of female clothing,26279,2009-08-19 04:07:24.138831-04,en,44.0,1.0,0
1148784,2195555,miss is a kind of female honorific,26279,2009-08-19 04:07:24.996832-04,en,44.0,1.0,0
1148785,2195556,daughter is a kind of female kid,26279,2009-08-19 04:07:25.952429-04,en,44.0,1.0,0
1148786,2195557,queen is a kind of female monarch,26279,2009-08-19 04:07:27.003533-04,en,44.0,1.0,0
1148787,2195558,daughter is a kind of female offspring,26279,2009-08-19 04:07:27.965008-04,en,44.0,1.0,0
1148788,2195559,mother is a kind of female parent,26279,2009-08-19 04:07:28.874971-04,en,44.0,1.0,0
1148789,2195560,her is a kind of female possessive,26279,2009-08-19 04:07:30.081827-04,en,44.0,1.0,0
1148790,2195561,her is a kind of female pronoun,26279,2009-08-19 04:07:30.982272-04,en,44.0,1.0,0
1148791,2195563,daughter is a kind of female relation,26279,2009-08-19 04:07:33.196104-04,en,44.0,1.0,0
1148792,2195564,daughter is a kind of female relative,26279,2009-08-19 04:07:34.053246-04,en,44.0,1.0,0
1148793,2195565,mother is a kind of female relative,26279,2009-08-19 04:07:34.870228-04,en,44.0,1.0,0
1148794,2195566,sister is a kind of female relative,26279,2009-08-19 04:07:35.68124-04,en,44.0,1.0,0
1148795,2195567,queen is a kind of female royalty,26279,2009-08-19 04:07:36.582792-04,en,44.0,1.0,0
1148796,2195568,daughter is a kind of female sibling,26279,2009-08-19 04:07:38.133002-04,en,44.0,1.0,0
1148797,2195569,sister is a kind of female sibling,26279,2009-08-19 04:07:39.000892-04,en,44.0,1.0,0
1148798,2195570,daughter is a kind of female son,26279,2009-08-19 04:07:40.018397-04,en,44.0,1.0,0
1148799,2195571,dress is a kind of feminine clothing,26279,2009-08-19 04:07:41.15993-04,en,44.0,1.0,0
1148800,2195573,gate is a kind of fence door,26279,2009-08-19 04:07:43.401148-04,en,44.0,1.0,0
1148801,2195574,gate is a kind of fence entry,26279,2009-08-19 04:07:44.254084-04,en,44.0,1.0,0
1148802,2195575,gate is a kind of fence opening,26279,2009-08-19 04:07:45.268313-04,en,44.0,1.0,0
1148803,2195576,garden is a kind of fenced area,26279,2009-08-19 04:07:46.17969-04,en,44.0,1.0,0
1148804,2195577,wine is a kind of fermented grape,26279,2009-08-19 04:07:48.238414-04,en,44.0,1.0,0
1148805,2195578,wine is a kind of fermented grapes,26279,2009-08-19 04:07:49.048829-04,en,44.0,1.0,0
1148806,2195579,wine is a kind of fermented juice,26279,2009-08-19 04:07:49.902073-04,en,44.0,1.0,0
1148807,2195580,fair is a kind of festival,26279,2009-08-19 04:07:50.778111-04,en,44.0,1.0,0
1148808,2195581,fair is a kind of festival grounds,26279,2009-08-19 04:07:51.876656-04,en,44.0,1.0,0
1148809,2195582,get is a kind of fetch,26279,2009-08-19 04:07:53.496023-04,en,44.0,1.0,0
1148810,2195583,lord is a kind of feudal ruler,26279,2009-08-19 04:07:54.467403-04,en,44.0,1.0,0
1148811,2195584,less is a kind of few,26279,2009-08-19 04:07:55.525597-04,en,44.0,1.0,0
1148812,2195585,less is a kind of fewer,26279,2009-08-19 04:07:56.33442-04,en,44.0,1.0,0
1148813,2195586,less is a kind of fewer than,26279,2009-08-19 04:07:57.156847-04,en,44.0,1.0,0
1148814,2195587,paper is a kind of fiber,26279,2009-08-19 04:07:58.443364-04,en,44.0,1.0,0
1148815,2195588,silk is a kind of fiber,26279,2009-08-19 04:07:59.428822-04,en,44.0,1.0,0
1148816,2195589,wool is a kind of fiber,26279,2009-08-19 04:08:00.499541-04,en,44.0,1.0,0
1148817,2195590,wool is a kind of fibre,26279,2009-08-19 04:08:01.527575-04,en,44.0,1.0,0
1148818,2195591,story is a kind of fiction,26279,2009-08-19 04:08:02.476347-04,en,44.0,1.0,0
1148819,2195593,character is a kind of fictional thing,26279,2009-08-19 04:08:04.499723-04,en,44.0,1.0,0
1148820,2195594,crop is a kind of field,26279,2009-08-19 04:08:05.458913-04,en,44.0,1.0,0
1148821,2195596,force is a kind of field,26279,2009-08-19 04:08:07.674232-04,en,44.0,1.0,0
1148822,2195597,garden is a kind of field,26279,2009-08-19 04:08:08.886844-04,en,44.0,1.0,0
1148823,2195598,crop is a kind of field product,26279,2009-08-19 04:08:09.975186-04,en,44.0,1.0,0
1148824,2195599,farmer is a kind of field worker,26279,2009-08-19 04:08:11.069104-04,en,44.0,1.0,0
1148825,2195600,farm is a kind of fields,26279,2009-08-19 04:08:12.091081-04,en,44.0,1.0,0
1148826,2195601,may is a kind of fifth month,26279,2009-08-19 04:08:14.30631-04,en,44.0,1.0,0
1148827,2195603,quarrel is a kind of fight,26279,2009-08-19 04:08:16.985423-04,en,44.0,1.0,0
1148828,2195604,revolt is a kind of fight,26279,2009-08-19 04:08:18.131564-04,en,44.0,1.0,0
1148829,2195605,war is a kind of fight,26279,2009-08-19 04:08:19.375849-04,en,44.0,1.0,0
1148830,2195606,war is a kind of fighting,26279,2009-08-19 04:08:21.009349-04,en,44.0,1.0,0
1148831,2195607,army is a kind of fighting group,26279,2009-08-19 04:08:22.32191-04,en,44.0,1.0,0
1148832,2195608,body is a kind of figure,26279,2009-08-19 04:08:23.686084-04,en,44.0,1.0,0
1148833,2195609,number is a kind of figure,26279,2009-08-19 04:08:24.789176-04,en,44.0,1.0,0
1148834,2195610,doll is a kind of figurine,26279,2009-08-19 04:08:25.720041-04,en,44.0,1.0,0
1148835,2195613,full is a kind of filled,26279,2009-08-19 04:08:29.046465-04,en,44.0,1.0,0
1148836,2195614,review is a kind of film information,26279,2009-08-19 04:08:30.105619-04,en,44.0,1.0,0
1148837,2195615,production is a kind of film making,26279,2009-08-19 04:08:31.080721-04,en,44.0,1.0,0
1148838,2195616,develop is a kind of film processing,26279,2009-08-19 04:08:32.089995-04,en,44.0,1.0,0
1148839,2195617,end is a kind of final,26279,2009-08-19 04:08:33.040818-04,en,44.0,1.0,0
1148840,2195618,space is a kind of final frontier,26279,2009-08-19 04:08:34.181191-04,en,44.0,1.0,0
1148841,2195619,end is a kind of finale,26279,2009-08-19 04:08:35.124134-04,en,44.0,1.0,0
1148842,2195620,profit is a kind of financial gain,26279,2009-08-19 04:08:36.055492-04,en,44.0,1.0,0
1148843,2195621,bank is a kind of financial institution,26279,2009-08-19 04:08:37.010372-04,en,44.0,1.0,0
1148844,2195622,quicken is a kind of financial software,26279,2009-08-19 04:08:38.679882-04,en,44.0,1.0,0
1148845,2195624,bribe is a kind of financial transaction,26279,2009-08-19 04:08:40.492833-04,en,44.0,1.0,0
1148846,2195625,payment is a kind of financial transaction,26279,2009-08-19 04:08:41.425839-04,en,44.0,1.0,0
1148847,2195626,discover is a kind of find,26279,2009-08-19 04:08:42.289842-04,en,44.0,1.0,0
1148848,2195627,discover is a kind of find out,26279,2009-08-19 04:08:43.394722-04,en,44.0,1.0,0
1148849,2195628,discover is a kind of finding,26279,2009-08-19 04:08:44.724839-04,en,44.0,1.0,0
1148850,2195629,difference is a kind of finding minus,26279,2009-08-19 04:08:45.930407-04,en,44.0,1.0,0
1148851,2195630,discover is a kind of finding things,26279,2009-08-19 04:08:46.885863-04,en,44.0,1.0,0
